model,game_id,treatment_loss_prob,language,personality_condition,framing,n_players,n_rounds,endowment,target,group_total,reached_target,loss_triggered,random_draw,round_totals,agent1_personality,agent1_contributions,agent1_total,agent1_savings,agent1_payoff,agent1_parse_fallbacks,agent2_personality,agent2_contributions,agent2_total,agent2_savings,agent2_payoff,agent2_parse_fallbacks,agent3_personality,agent3_contributions,agent3_total,agent3_savings,agent3_payoff,agent3_parse_fallbacks,agent4_personality,agent4_contributions,agent4_total,agent4_savings,agent4_payoff,agent4_parse_fallbacks,agent5_personality,agent5_contributions,agent5_total,agent5_savings,agent5_payoff,agent5_parse_fallbacks,agent6_personality,agent6_contributions,agent6_total,agent6_savings,agent6_payoff,agent6_parse_fallbacks
llama-3-1-8b,p50_climate_cn_neutral_0,50,cn,neutral,climate,6,10,40,120,138,True,False,0.472787,"[10, 12, 14, 12, 16, 20, 14, 12, 14, 14]",none,"[4, 2, 4, 0, 2, 4, 4, 4, 4, 2]",30,10,10,0,none,"[4, 2, 0, 4, 4, 4, 2, 2, 2, 0]",24,16,16,0,none,"[0, 2, 4, 2, 0, 4, 2, 0, 2, 4]",20,20,20,0,none,"[2, 2, 0, 4, 2, 4, 0, 2, 4, 0]",20,20,20,0,none,"[0, 4, 2, 0, 4, 0, 4, 4, 0, 4]",22,18,18,0,none,"[0, 0, 4, 2, 4, 4, 2, 0, 2, 4]",22,18,18,0
llama-3-1-8b,p50_climate_cn_neutral_1,50,cn,neutral,climate,6,10,40,120,140,True,False,0.84594,"[12, 6, 14, 18, 16, 4, 18, 20, 14, 18]",none,"[4, 2, 2, 4, 2, 0, 4, 4, 4, 2]",28,12,12,0,none,"[4, 0, 0, 4, 0, 0, 4, 2, 4, 4]",22,18,18,0,none,"[2, 0, 4, 2, 4, 0, 2, 2, 4, 4]",24,16,16,1,none,"[0, 2, 2, 2, 2, 2, 2, 4, 2, 2]",20,20,20,0,none,"[0, 0, 2, 2, 4, 2, 4, 4, 0, 2]",20,20,20,0,none,"[2, 2, 4, 4, 4, 0, 2, 4, 0, 4]",26,14,14,0
llama-3-1-8b,p50_climate_cn_neutral_2,50,cn,neutral,climate,6,10,40,120,154,True,False,0.157085,"[16, 12, 12, 16, 18, 20, 12, 16, 20, 12]",none,"[2, 2, 2, 4, 2, 4, 2, 4, 4, 4]",30,10,10,0,none,"[0, 4, 0, 4, 2, 4, 2, 4, 4, 4]",28,12,12,0,none,"[4, 2, 2, 0, 4, 2, 2, 2, 2, 2]",22,18,18,0,none,"[4, 2, 4, 4, 4, 4, 2, 0, 4, 0]",28,12,12,0,none,"[2, 0, 0, 4, 4, 4, 4, 4, 4, 2]",28,12,12,0,none,"[4, 2, 4, 0, 2, 2, 0, 2, 2, 0]",18,22,22,0
llama-3-1-8b,p50_climate_cn_neutral_3,50,cn,neutral,climate,6,10,40,120,140,True,False,0.027421,"[6, 12, 14, 14, 16, 10, 18, 14, 20, 16]",none,"[0, 0, 4, 2, 2, 4, 4, 2, 2, 0]",20,20,20,0,none,"[4, 2, 4, 4, 2, 0, 2, 0, 4, 2]",24,16,16,0,none,"[0, 2, 0, 2, 2, 2, 4, 4, 2, 4]",22,18,18,0,none,"[2, 0, 2, 4, 4, 2, 2, 2, 4, 4]",26,14,14,1,none,"[0, 4, 2, 2, 4, 0, 2, 2, 4, 2]",22,18,18,0,none,"[0, 4, 2, 0, 2, 2, 4, 4, 4, 4]",26,14,14,0
llama-3-1-8b,p50_climate_cn_neutral_4,50,cn,neutral,climate,6,10,40,120,138,True,False,0.411709,"[14, 8, 10, 8, 20, 16, 20, 12, 10, 20]",none,"[4, 2, 0, 0, 4, 2, 4, 0, 0, 4]",20,20,20,0,none,"[4, 2, 2, 0, 4, 2, 2, 0, 0, 2]",18,22,22,0,none,"[2, 0, 2, 0, 4, 4, 2, 4, 4, 4]",26,14,14,0,none,"[0, 0, 2, 4, 2, 2, 4, 2, 4, 4]",24,16,16,0,none,"[0, 2, 0, 4, 2, 4, 4, 2, 0, 2]",20,20,20,0,none,"[4, 2, 4, 0, 4, 2, 4, 4, 2, 4]",30,10,10,0
llama-3-1-8b,p50_climate_cn_neutral_5,50,cn,neutral,climate,6,10,40,120,160,True,False,0.37611,"[14, 12, 14, 16, 20, 18, 18, 16, 16, 16]",none,"[2, 2, 4, 2, 4, 2, 2, 2, 4, 4]",28,12,12,0,none,"[0, 2, 2, 2, 2, 4, 4, 4, 2, 2]",24,16,16,0,none,"[2, 2, 2, 2, 4, 4, 2, 2, 4, 4]",28,12,12,0,none,"[4, 2, 0, 4, 4, 4, 4, 2, 0, 0]",24,16,16,0,none,"[4, 2, 2, 4, 2, 4, 4, 4, 2, 2]",30,10,10,0,none,"[2, 2, 4, 2, 4, 0, 2, 2, 4, 4]",26,14,14,0
llama-3-1-8b,p50_climate_cn_neutral_6,50,cn,neutral,climate,6,10,40,120,126,True,False,0.811419,"[18, 12, 10, 12, 12, 10, 16, 14, 12, 10]",none,"[0, 4, 4, 4, 4, 4, 0, 4, 2, 4]",30,10,10,0,none,"[4, 2, 0, 0, 0, 0, 4, 2, 0, 2]",14,26,26,0,none,"[4, 2, 0, 4, 2, 2, 2, 4, 2, 2]",24,16,16,0,none,"[4, 2, 0, 0, 0, 2, 4, 0, 4, 0]",16,24,24,0,none,"[2, 0, 4, 4, 4, 2, 2, 0, 4, 2]",24,16,16,0,none,"[4, 2, 2, 0, 2, 0, 4, 4, 0, 0]",18,22,22,0
llama-3-1-8b,p50_climate_cn_neutral_7,50,cn,neutral,climate,6,10,40,120,140,True,False,0.252519,"[14, 14, 16, 10, 18, 18, 8, 16, 14, 12]",none,"[4, 4, 4, 2, 2, 4, 2, 2, 4, 4]",32,8,8,0,none,"[0, 2, 4, 2, 4, 4, 0, 2, 2, 2]",22,18,18,0,none,"[4, 2, 2, 2, 4, 4, 2, 2, 0, 2]",24,16,16,0,none,"[4, 2, 2, 2, 2, 2, 2, 2, 0, 2]",20,20,20,0,none,"[0, 2, 2, 0, 4, 2, 2, 4, 4, 0]",20,20,20,0,none,"[2, 2, 2, 2, 2, 2, 0, 4, 4, 2]",22,18,18,0
llama-3-1-8b,p50_climate_cn_neutral_8,50,cn,neutral,climate,6,10,40,120,138,True,False,0.538443,"[14, 10, 18, 16, 10, 10, 16, 14, 14, 16]",none,"[4, 2, 2, 2, 2, 0, 4, 0, 2, 4]",22,18,18,0,none,"[4, 2, 4, 4, 0, 2, 0, 4, 0, 0]",20,20,20,0,none,"[2, 2, 2, 2, 2, 2, 4, 0, 2, 4]",22,18,18,0,none,"[0, 4, 4, 2, 2, 2, 4, 2, 4, 2]",26,14,14,0,none,"[2, 0, 4, 4, 2, 2, 2, 4, 4, 2]",26,14,14,0,none,"[2, 0, 2, 2, 2, 2, 2, 4, 2, 4]",22,18,18,0
llama-3-1-8b,p50_climate_cn_neutral_9,50,cn,neutral,climate,6,10,40,120,144,True,False,0.272006,"[10, 10, 16, 10, 14, 16, 14, 16, 20, 18]",none,"[4, 2, 2, 0, 2, 2, 2, 2, 4, 4]",24,16,16,0,none,"[0, 4, 2, 0, 4, 2, 2, 4, 4, 4]",26,14,14,0,none,"[2, 0, 4, 4, 4, 2, 2, 2, 4, 4]",28,12,12,0,none,"[2, 0, 2, 2, 0, 4, 2, 2, 4, 4]",22,18,18,0,none,"[0, 2, 4, 2, 4, 4, 4, 2, 2, 0]",24,16,16,0,none,"[2, 2, 2, 2, 0, 2, 2, 4, 2, 2]",20,20,20,0
