model,game_id,treatment_loss_prob,language,personality_condition,framing,n_players,n_rounds,endowment,target,group_total,reached_target,loss_triggered,random_draw,round_totals,agent1_personality,agent1_contributions,agent1_total,agent1_savings,agent1_payoff,agent1_parse_fallbacks,agent2_personality,agent2_contributions,agent2_total,agent2_savings,agent2_payoff,agent2_parse_fallbacks,agent3_personality,agent3_contributions,agent3_total,agent3_savings,agent3_payoff,agent3_parse_fallbacks,agent4_personality,agent4_contributions,agent4_total,agent4_savings,agent4_payoff,agent4_parse_fallbacks,agent5_personality,agent5_contributions,agent5_total,agent5_savings,agent5_payoff,agent5_parse_fallbacks,agent6_personality,agent6_contributions,agent6_total,agent6_savings,agent6_payoff,agent6_parse_fallbacks
llama-3-1-8b,p10_climate_en_neutral_0,10,en,neutral,climate,6,10,40,120,156,True,False,0.008872,"[14, 18, 18, 14, 12, 12, 18, 12, 20, 18]",none,"[0, 4, 2, 4, 2, 0, 4, 4, 4, 4]",28,12,12,0,none,"[2, 2, 4, 2, 2, 4, 4, 4, 2, 4]",30,10,10,0,none,"[2, 4, 2, 4, 4, 4, 2, 2, 2, 2]",28,12,12,0,none,"[2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",22,18,18,0,none,"[4, 2, 4, 2, 0, 2, 4, 0, 4, 2]",24,16,16,0,none,"[4, 4, 4, 0, 2, 0, 2, 0, 4, 4]",24,16,16,0
llama-3-1-8b,p10_climate_en_neutral_1,10,en,neutral,climate,6,10,40,120,164,True,False,0.673093,"[12, 16, 22, 14, 18, 18, 14, 10, 20, 20]",none,"[4, 2, 4, 0, 4, 2, 2, 4, 4, 2]",28,12,12,0,none,"[4, 4, 4, 4, 2, 2, 2, 0, 2, 4]",28,12,12,0,none,"[0, 4, 2, 0, 4, 4, 4, 0, 4, 2]",24,16,16,0,none,"[4, 4, 4, 2, 2, 4, 2, 2, 4, 4]",32,8,8,0,none,"[0, 0, 4, 4, 2, 2, 0, 0, 2, 4]",18,22,22,0,none,"[0, 2, 4, 4, 4, 4, 4, 4, 4, 4]",34,6,6,0
llama-3-1-8b,p10_climate_en_neutral_2,10,en,neutral,climate,6,10,40,120,170,True,False,0.366879,"[12, 16, 24, 16, 14, 18, 20, 16, 20, 14]",none,"[4, 0, 4, 2, 2, 2, 0, 4, 0, 0]",18,22,22,0,none,"[0, 4, 4, 4, 4, 2, 4, 4, 4, 0]",30,10,10,0,none,"[0, 2, 4, 2, 0, 4, 4, 2, 4, 4]",26,14,14,0,none,"[4, 2, 4, 4, 0, 4, 4, 0, 4, 4]",30,10,10,0,none,"[2, 4, 4, 0, 4, 4, 4, 4, 4, 2]",32,8,8,0,none,"[2, 4, 4, 4, 4, 2, 4, 2, 4, 4]",34,6,6,0
llama-3-1-8b,p10_climate_en_neutral_3,10,en,neutral,climate,6,10,40,120,174,True,False,0.283822,"[16, 16, 16, 14, 16, 22, 16, 20, 18, 20]",none,"[2, 0, 2, 0, 2, 4, 2, 4, 2, 4]",22,18,18,0,none,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 4]",38,2,2,0,none,"[4, 4, 4, 4, 2, 4, 4, 4, 2, 4]",36,4,4,0,none,"[4, 2, 2, 2, 4, 4, 2, 4, 4, 0]",28,12,12,0,none,"[0, 4, 0, 2, 0, 2, 4, 2, 4, 4]",22,18,18,0,none,"[4, 2, 4, 2, 4, 4, 0, 2, 2, 4]",28,12,12,0
llama-3-1-8b,p10_climate_en_neutral_4,10,en,neutral,climate,6,10,40,120,192,True,False,0.194193,"[14, 18, 22, 18, 16, 18, 20, 24, 22, 20]",none,"[0, 4, 4, 4, 2, 4, 4, 4, 2, 2]",30,10,10,0,none,"[4, 2, 4, 4, 2, 2, 4, 4, 4, 4]",34,6,6,0,none,"[4, 0, 2, 2, 4, 4, 0, 4, 4, 2]",26,14,14,0,none,"[2, 4, 4, 0, 4, 2, 4, 4, 4, 4]",32,8,8,0,none,"[2, 4, 4, 4, 2, 2, 4, 4, 4, 4]",34,6,6,0,none,"[2, 4, 4, 4, 2, 4, 4, 4, 4, 4]",36,4,4,0
llama-3-1-8b,p10_climate_en_neutral_5,10,en,neutral,climate,6,10,40,120,166,True,False,0.386353,"[12, 14, 12, 20, 20, 18, 14, 22, 18, 16]",none,"[2, 4, 2, 4, 4, 4, 2, 4, 0, 4]",30,10,10,0,none,"[4, 0, 2, 4, 2, 2, 2, 4, 4, 0]",24,16,16,0,none,"[4, 2, 2, 4, 2, 2, 2, 2, 2, 2]",24,16,16,0,none,"[0, 4, 4, 0, 4, 2, 4, 4, 4, 2]",28,12,12,0,none,"[2, 2, 2, 4, 4, 4, 4, 4, 4, 4]",34,6,6,0,none,"[0, 2, 0, 4, 4, 4, 0, 4, 4, 4]",26,14,14,0
llama-3-1-8b,p10_climate_en_neutral_6,10,en,neutral,climate,6,10,40,120,164,True,False,0.158342,"[14, 18, 18, 16, 20, 16, 18, 18, 12, 14]",none,"[0, 4, 4, 2, 2, 4, 4, 4, 0, 4]",28,12,12,0,none,"[4, 2, 2, 2, 4, 4, 4, 2, 0, 4]",28,12,12,0,none,"[2, 4, 4, 4, 4, 2, 4, 4, 4, 4]",36,4,4,0,none,"[0, 2, 2, 2, 2, 4, 2, 4, 4, 0]",22,18,18,0,none,"[4, 2, 2, 2, 4, 2, 0, 0, 2, 2]",20,20,20,0,none,"[4, 4, 4, 4, 4, 0, 4, 4, 2, 0]",30,10,10,0
llama-3-1-8b,p10_climate_en_neutral_7,10,en,neutral,climate,6,10,40,120,166,True,False,0.413571,"[14, 18, 16, 16, 18, 16, 18, 18, 16, 16]",none,"[4, 4, 4, 4, 4, 4, 4, 2, 2, 4]",36,4,4,0,none,"[2, 2, 2, 2, 4, 2, 2, 4, 2, 4]",26,14,14,0,none,"[4, 4, 0, 2, 2, 2, 2, 4, 2, 0]",22,18,18,0,none,"[2, 4, 4, 2, 4, 2, 4, 4, 4, 4]",34,6,6,0,none,"[0, 2, 4, 4, 4, 4, 2, 4, 4, 4]",32,8,8,0,none,"[2, 2, 2, 2, 0, 2, 4, 0, 2, 0]",16,24,24,0
llama-3-1-8b,p10_climate_en_neutral_8,10,en,neutral,climate,6,10,40,120,170,True,False,0.06251,"[12, 18, 14, 24, 18, 18, 12, 16, 18, 20]",none,"[4, 2, 0, 4, 0, 4, 4, 4, 2, 4]",28,12,12,0,none,"[2, 2, 0, 4, 4, 4, 4, 0, 4, 0]",24,16,16,0,none,"[0, 4, 2, 4, 2, 2, 0, 4, 2, 4]",24,16,16,0,none,"[4, 2, 4, 4, 4, 2, 0, 0, 4, 4]",28,12,12,0,none,"[0, 4, 4, 4, 4, 2, 0, 4, 2, 4]",28,12,12,0,none,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 4]",38,2,2,0
llama-3-1-8b,p10_climate_en_neutral_9,10,en,neutral,climate,6,10,40,120,178,True,False,0.763193,"[20, 20, 10, 16, 14, 20, 22, 20, 20, 16]",none,"[2, 4, 0, 0, 4, 2, 4, 4, 4, 4]",28,12,12,0,none,"[4, 4, 0, 2, 0, 4, 4, 4, 4, 4]",30,10,10,0,none,"[4, 2, 2, 4, 0, 4, 2, 2, 4, 0]",24,16,16,0,none,"[4, 4, 4, 4, 2, 4, 4, 2, 4, 4]",36,4,4,0,none,"[2, 4, 4, 2, 4, 2, 4, 4, 4, 4]",34,6,6,0,none,"[4, 2, 0, 4, 4, 4, 4, 4, 0, 0]",26,14,14,0
llama-3-1-8b,p10_climate_en_cooperative_0,10,en,cooperative,climate,6,10,40,120,182,True,False,0.627657,"[14, 20, 20, 20, 20, 16, 18, 14, 18, 22]",cooperative,"[0, 2, 4, 4, 4, 2, 2, 4, 2, 4]",28,12,12,0,cooperative,"[2, 4, 4, 4, 4, 4, 4, 2, 2, 4]",34,6,6,0,cooperative,"[4, 4, 0, 0, 2, 2, 2, 0, 4, 2]",20,20,20,0,cooperative,"[2, 4, 4, 4, 4, 2, 2, 2, 4, 4]",32,8,8,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",40,0,0,0,cooperative,"[2, 2, 4, 4, 2, 2, 4, 2, 2, 4]",28,12,12,0
llama-3-1-8b,p10_climate_en_cooperative_1,10,en,cooperative,climate,6,10,40,120,162,True,False,0.728915,"[10, 14, 16, 12, 18, 18, 20, 18, 16, 20]",cooperative,"[4, 4, 4, 2, 4, 4, 0, 0, 4, 4]",30,10,10,0,cooperative,"[2, 2, 4, 2, 4, 4, 4, 2, 4, 4]",32,8,8,0,cooperative,"[2, 2, 2, 4, 0, 2, 4, 4, 4, 0]",24,16,16,0,cooperative,"[2, 4, 0, 2, 2, 2, 4, 4, 0, 4]",24,16,16,0,cooperative,"[0, 0, 2, 2, 4, 4, 4, 4, 0, 4]",24,16,16,0,cooperative,"[0, 2, 4, 0, 4, 2, 4, 4, 4, 4]",28,12,12,0
llama-3-1-8b,p10_climate_en_cooperative_2,10,en,cooperative,climate,6,10,40,120,172,True,False,0.62516,"[20, 20, 20, 14, 20, 16, 18, 12, 10, 22]",cooperative,"[4, 4, 4, 4, 4, 2, 2, 2, 0, 2]",28,12,12,0,cooperative,"[4, 4, 2, 2, 2, 2, 4, 0, 4, 4]",28,12,12,0,cooperative,"[4, 2, 4, 0, 4, 2, 2, 0, 4, 4]",26,14,14,0,cooperative,"[2, 4, 4, 4, 4, 4, 4, 4, 0, 4]",34,6,6,0,cooperative,"[2, 4, 2, 4, 4, 4, 4, 2, 0, 4]",30,10,10,0,cooperative,"[4, 2, 4, 0, 2, 2, 2, 4, 2, 4]",26,14,14,0
llama-3-1-8b,p10_climate_en_cooperative_3,10,en,cooperative,climate,6,10,40,120,184,True,False,0.765408,"[16, 16, 18, 20, 22, 18, 18, 20, 14, 22]",cooperative,"[4, 4, 4, 2, 4, 4, 2, 4, 4, 4]",36,4,4,0,cooperative,"[4, 2, 0, 2, 4, 4, 4, 4, 4, 4]",32,8,8,0,cooperative,"[2, 2, 4, 4, 4, 4, 4, 2, 4, 4]",34,6,6,0,cooperative,"[2, 0, 2, 4, 4, 0, 2, 2, 2, 4]",22,18,18,0,cooperative,"[0, 4, 4, 4, 2, 4, 2, 4, 0, 4]",28,12,12,0,cooperative,"[4, 4, 4, 4, 4, 2, 4, 4, 0, 2]",32,8,8,0
llama-3-1-8b,p10_climate_en_cooperative_4,10,en,cooperative,climate,6,10,40,120,174,True,False,0.633219,"[14, 16, 18, 20, 16, 18, 16, 16, 18, 22]",cooperative,"[4, 4, 4, 4, 2, 4, 2, 2, 4, 4]",34,6,6,0,cooperative,"[2, 2, 2, 4, 4, 4, 4, 4, 2, 4]",32,8,8,0,cooperative,"[2, 2, 4, 2, 2, 2, 4, 2, 4, 4]",28,12,12,0,cooperative,"[0, 2, 2, 2, 4, 4, 4, 2, 4, 4]",28,12,12,0,cooperative,"[2, 4, 4, 4, 0, 4, 2, 4, 0, 2]",26,14,14,0,cooperative,"[4, 2, 2, 4, 4, 0, 0, 2, 4, 4]",26,14,14,0
llama-3-1-8b,p10_climate_en_cooperative_5,10,en,cooperative,climate,6,10,40,120,158,True,False,0.172699,"[14, 16, 16, 14, 14, 22, 10, 20, 20, 12]",cooperative,"[4, 4, 4, 2, 0, 4, 0, 2, 0, 0]",20,20,20,0,cooperative,"[0, 4, 2, 0, 4, 4, 2, 4, 4, 4]",28,12,12,0,cooperative,"[2, 2, 2, 4, 4, 2, 2, 4, 4, 0]",26,14,14,0,cooperative,"[2, 2, 0, 2, 4, 4, 2, 2, 4, 0]",22,18,18,0,cooperative,"[2, 2, 4, 4, 0, 4, 2, 4, 4, 4]",30,10,10,0,cooperative,"[4, 2, 4, 2, 2, 4, 2, 4, 4, 4]",32,8,8,0
llama-3-1-8b,p10_climate_en_cooperative_6,10,en,cooperative,climate,6,10,40,120,180,True,False,0.425223,"[22, 18, 16, 20, 14, 20, 12, 20, 16, 22]",cooperative,"[4, 2, 2, 2, 2, 4, 4, 4, 4, 4]",32,8,8,0,cooperative,"[4, 2, 4, 4, 0, 2, 0, 4, 4, 2]",26,14,14,0,cooperative,"[4, 4, 2, 4, 2, 4, 2, 4, 4, 4]",34,6,6,0,cooperative,"[4, 4, 2, 4, 2, 2, 2, 4, 4, 4]",32,8,8,0,cooperative,"[4, 2, 2, 2, 4, 4, 2, 4, 0, 4]",28,12,12,0,cooperative,"[2, 4, 4, 4, 4, 4, 2, 0, 0, 4]",28,12,12,0
llama-3-1-8b,p10_climate_en_cooperative_7,10,en,cooperative,climate,6,10,40,120,170,True,False,0.243295,"[20, 18, 20, 18, 18, 16, 14, 16, 18, 12]",cooperative,"[4, 4, 4, 0, 0, 4, 2, 4, 2, 4]",28,12,12,0,cooperative,"[4, 4, 4, 2, 4, 4, 4, 2, 0, 0]",28,12,12,0,cooperative,"[2, 2, 4, 4, 4, 4, 4, 4, 4, 2]",34,6,6,0,cooperative,"[4, 2, 2, 4, 2, 0, 0, 4, 4, 0]",22,18,18,0,cooperative,"[4, 2, 2, 4, 4, 2, 2, 0, 4, 2]",26,14,14,0,cooperative,"[2, 4, 4, 4, 4, 2, 2, 2, 4, 4]",32,8,8,0
llama-3-1-8b,p10_climate_en_cooperative_8,10,en,cooperative,climate,6,10,40,120,184,True,False,0.497576,"[20, 16, 20, 18, 16, 22, 22, 16, 16, 18]",cooperative,"[2, 2, 4, 2, 4, 4, 4, 2, 4, 2]",30,10,10,0,cooperative,"[4, 4, 4, 4, 2, 4, 4, 2, 2, 2]",32,8,8,0,cooperative,"[4, 2, 2, 4, 2, 4, 4, 4, 2, 4]",32,8,8,0,cooperative,"[4, 4, 4, 4, 2, 4, 4, 0, 4, 4]",34,6,6,0,cooperative,"[4, 2, 2, 4, 2, 4, 4, 4, 0, 2]",28,12,12,0,cooperative,"[2, 2, 4, 0, 4, 2, 2, 4, 4, 4]",28,12,12,0
