model,game_id,treatment_loss_prob,language,personality_condition,framing,n_players,n_rounds,endowment,target,group_total,reached_target,loss_triggered,random_draw,round_totals,agent1_personality,agent1_contributions,agent1_total,agent1_savings,agent1_payoff,agent1_parse_fallbacks,agent2_personality,agent2_contributions,agent2_total,agent2_savings,agent2_payoff,agent2_parse_fallbacks,agent3_personality,agent3_contributions,agent3_total,agent3_savings,agent3_payoff,agent3_parse_fallbacks,agent4_personality,agent4_contributions,agent4_total,agent4_savings,agent4_payoff,agent4_parse_fallbacks,agent5_personality,agent5_contributions,agent5_total,agent5_savings,agent5_payoff,agent5_parse_fallbacks,agent6_personality,agent6_contributions,agent6_total,agent6_savings,agent6_payoff,agent6_parse_fallbacks
llama-3-1-8b,p10_climate_ar_neutral_0,10,ar,neutral,climate,6,10,40,120,172,True,False,0.257761,"[16, 16, 20, 16, 14, 16, 20, 20, 18, 16]",none,"[4, 4, 4, 2, 4, 4, 4, 4, 2, 2]",34,6,6,0,none,"[2, 4, 4, 2, 0, 0, 4, 2, 4, 4]",26,14,14,0,none,"[2, 4, 4, 0, 4, 2, 2, 2, 4, 0]",24,16,16,0,none,"[4, 2, 2, 4, 4, 2, 4, 4, 2, 4]",32,8,8,0,none,"[4, 0, 2, 4, 0, 4, 2, 4, 2, 2]",24,16,16,0,none,"[0, 2, 4, 4, 2, 4, 4, 4, 4, 4]",32,8,8,0
llama-3-1-8b,p10_climate_ar_neutral_1,10,ar,neutral,climate,6,10,40,120,162,True,False,0.955307,"[16, 10, 22, 14, 20, 16, 14, 16, 14, 20]",none,"[4, 4, 4, 2, 2, 2, 2, 4, 0, 4]",28,12,12,0,none,"[2, 2, 4, 4, 2, 2, 0, 2, 2, 4]",24,16,16,0,none,"[2, 0, 4, 2, 4, 2, 4, 0, 4, 2]",24,16,16,0,none,"[0, 0, 4, 0, 4, 4, 2, 4, 4, 2]",24,16,16,0,none,"[4, 4, 2, 2, 4, 4, 2, 4, 2, 4]",32,8,8,0,none,"[4, 0, 4, 4, 4, 2, 4, 2, 2, 4]",30,10,10,0
llama-3-1-8b,p10_climate_ar_neutral_2,10,ar,neutral,climate,6,10,40,120,162,True,False,0.745755,"[18, 12, 14, 16, 18, 14, 20, 12, 20, 18]",none,"[4, 2, 4, 4, 4, 0, 4, 0, 4, 4]",30,10,10,0,none,"[4, 2, 4, 2, 4, 4, 0, 4, 4, 4]",32,8,8,0,none,"[2, 0, 2, 4, 2, 2, 4, 4, 0, 0]",20,20,20,0,none,"[2, 2, 2, 2, 2, 4, 4, 0, 4, 2]",24,16,16,0,none,"[4, 2, 2, 4, 4, 0, 4, 4, 4, 4]",32,8,8,0,none,"[2, 4, 0, 0, 2, 4, 4, 0, 4, 4]",24,16,16,0
llama-3-1-8b,p10_climate_ar_neutral_3,10,ar,neutral,climate,6,10,40,120,152,True,False,0.801871,"[18, 16, 16, 12, 12, 14, 18, 16, 18, 12]",none,"[2, 0, 4, 4, 2, 0, 4, 0, 4, 2]",22,18,18,0,none,"[2, 4, 4, 4, 4, 2, 2, 2, 2, 2]",28,12,12,0,none,"[4, 2, 2, 0, 0, 2, 2, 2, 4, 4]",22,18,18,0,none,"[4, 2, 2, 0, 2, 2, 4, 4, 4, 4]",28,12,12,0,none,"[2, 4, 4, 2, 4, 4, 4, 4, 0, 0]",28,12,12,1,none,"[4, 4, 0, 2, 0, 4, 2, 4, 4, 0]",24,16,16,0
llama-3-1-8b,p10_climate_ar_neutral_4,10,ar,neutral,climate,6,10,40,120,154,True,False,0.747763,"[6, 20, 12, 20, 18, 14, 14, 18, 14, 18]",none,"[4, 4, 4, 4, 2, 0, 2, 2, 4, 0]",26,14,14,0,none,"[0, 4, 2, 4, 2, 4, 2, 0, 0, 4]",22,18,18,0,none,"[0, 4, 2, 4, 2, 2, 0, 4, 0, 4]",22,18,18,0,none,"[0, 2, 0, 2, 4, 4, 4, 4, 4, 2]",26,14,14,0,none,"[2, 2, 4, 4, 4, 4, 4, 4, 4, 4]",36,4,4,0,none,"[0, 4, 0, 2, 4, 0, 2, 4, 2, 4]",22,18,18,0
llama-3-1-8b,p10_climate_ar_neutral_5,10,ar,neutral,climate,6,10,40,120,182,True,False,0.200724,"[18, 18, 16, 16, 18, 20, 16, 20, 20, 20]",none,"[4, 4, 4, 0, 4, 4, 0, 4, 4, 4]",32,8,8,0,none,"[4, 2, 2, 4, 2, 2, 2, 4, 2, 0]",24,16,16,0,none,"[2, 0, 2, 2, 4, 2, 4, 2, 4, 4]",26,14,14,0,none,"[2, 4, 4, 4, 0, 4, 4, 4, 4, 4]",34,6,6,0,none,"[4, 4, 4, 2, 4, 4, 2, 2, 2, 4]",32,8,8,0,none,"[2, 4, 0, 4, 4, 4, 4, 4, 4, 4]",34,6,6,0
llama-3-1-8b,p10_climate_ar_neutral_6,10,ar,neutral,climate,6,10,40,120,156,True,False,0.691128,"[14, 14, 20, 18, 16, 18, 16, 14, 18, 8]",none,"[4, 0, 4, 4, 4, 0, 4, 0, 2, 2]",24,16,16,0,none,"[0, 2, 4, 2, 4, 4, 2, 4, 4, 4]",30,10,10,0,none,"[2, 4, 4, 4, 4, 4, 4, 0, 2, 0]",28,12,12,0,none,"[4, 4, 4, 4, 2, 2, 2, 2, 2, 2]",28,12,12,0,none,"[2, 4, 2, 4, 0, 4, 2, 4, 4, 0]",26,14,14,0,none,"[2, 0, 2, 0, 2, 4, 2, 4, 4, 0]",20,20,20,0
llama-3-1-8b,p10_climate_ar_neutral_7,10,ar,neutral,climate,6,10,40,120,166,True,False,0.128306,"[16, 14, 14, 18, 18, 16, 16, 24, 18, 12]",none,"[4, 2, 0, 2, 4, 2, 2, 4, 0, 4]",24,16,16,0,none,"[0, 2, 4, 4, 4, 4, 2, 4, 4, 0]",28,12,12,0,none,"[4, 2, 2, 0, 2, 2, 2, 4, 4, 0]",22,18,18,0,none,"[0, 2, 4, 4, 4, 2, 4, 4, 2, 4]",30,10,10,0,none,"[4, 4, 2, 4, 2, 2, 2, 4, 4, 0]",28,12,12,0,none,"[4, 2, 2, 4, 2, 4, 4, 4, 4, 4]",34,6,6,0
llama-3-1-8b,p10_climate_ar_neutral_8,10,ar,neutral,climate,6,10,40,120,160,True,False,0.147885,"[14, 16, 20, 20, 16, 18, 16, 12, 10, 18]",none,"[2, 2, 4, 4, 4, 4, 4, 2, 0, 2]",28,12,12,0,none,"[4, 2, 2, 4, 0, 4, 4, 2, 4, 0]",26,14,14,0,none,"[0, 4, 4, 4, 4, 2, 2, 0, 0, 4]",24,16,16,0,none,"[4, 2, 2, 4, 2, 2, 0, 0, 0, 4]",20,20,20,0,none,"[2, 4, 4, 2, 2, 2, 4, 4, 4, 4]",32,8,8,0,none,"[2, 2, 4, 2, 4, 4, 2, 4, 2, 4]",30,10,10,0
llama-3-1-8b,p10_climate_ar_neutral_9,10,ar,neutral,climate,6,10,40,120,152,True,False,0.674085,"[12, 16, 14, 18, 16, 20, 14, 14, 16, 12]",none,"[2, 2, 2, 2, 4, 2, 2, 2, 2, 2]",22,18,18,0,none,"[4, 2, 2, 2, 0, 4, 2, 2, 4, 4]",26,14,14,0,none,"[0, 4, 4, 4, 4, 4, 2, 4, 4, 2]",32,8,8,0,none,"[2, 2, 2, 4, 4, 4, 4, 2, 2, 4]",30,10,10,0,none,"[2, 2, 4, 2, 2, 4, 2, 2, 4, 0]",24,16,16,0,none,"[2, 4, 0, 4, 2, 2, 2, 2, 0, 0]",18,22,22,0
