model,game_id,treatment_loss_prob,language,personality_condition,framing,n_players,n_rounds,endowment,target,group_total,reached_target,loss_triggered,random_draw,round_totals,agent1_personality,agent1_contributions,agent1_total,agent1_savings,agent1_payoff,agent1_parse_fallbacks,agent2_personality,agent2_contributions,agent2_total,agent2_savings,agent2_payoff,agent2_parse_fallbacks,agent3_personality,agent3_contributions,agent3_total,agent3_savings,agent3_payoff,agent3_parse_fallbacks,agent4_personality,agent4_contributions,agent4_total,agent4_savings,agent4_payoff,agent4_parse_fallbacks,agent5_personality,agent5_contributions,agent5_total,agent5_savings,agent5_payoff,agent5_parse_fallbacks,agent6_personality,agent6_contributions,agent6_total,agent6_savings,agent6_payoff,agent6_parse_fallbacks
llama-3-1-8b,p90_climate_cn_neutral_0,90,cn,neutral,climate,6,10,40,120,124,True,False,0.031593,"[10, 10, 10, 8, 14, 14, 12, 18, 16, 12]",none,"[2, 2, 2, 2, 2, 2, 0, 2, 2, 4]",20,20,20,0,none,"[4, 2, 0, 2, 4, 2, 2, 2, 4, 4]",26,14,14,0,none,"[0, 0, 2, 2, 2, 2, 4, 4, 0, 2]",18,22,22,0,none,"[2, 2, 4, 2, 4, 2, 4, 2, 4, 0]",26,14,14,0,none,"[0, 2, 0, 0, 2, 2, 2, 4, 4, 2]",18,22,22,0,none,"[2, 2, 2, 0, 0, 4, 0, 4, 2, 0]",16,24,24,0
llama-3-1-8b,p90_climate_cn_neutral_1,90,cn,neutral,climate,6,10,40,120,142,True,False,0.774424,"[18, 14, 12, 10, 16, 18, 10, 16, 16, 12]",none,"[4, 2, 4, 4, 4, 2, 2, 4, 4, 2]",32,8,8,0,none,"[2, 2, 0, 2, 2, 4, 4, 4, 2, 0]",22,18,18,0,none,"[4, 2, 2, 2, 2, 4, 0, 4, 2, 4]",26,14,14,0,none,"[2, 4, 0, 0, 2, 2, 2, 0, 2, 2]",16,24,24,0,none,"[4, 2, 4, 0, 4, 2, 2, 4, 4, 2]",28,12,12,0,none,"[2, 2, 2, 2, 2, 4, 0, 0, 2, 2]",18,22,22,0
llama-3-1-8b,p90_climate_cn_neutral_2,90,cn,neutral,climate,6,10,40,120,136,True,False,0.150977,"[12, 12, 18, 16, 12, 16, 12, 18, 12, 8]",none,"[2, 2, 4, 4, 2, 2, 0, 4, 2, 2]",24,16,16,0,none,"[2, 4, 2, 2, 2, 4, 4, 2, 0, 2]",24,16,16,0,none,"[2, 0, 2, 0, 0, 4, 4, 2, 0, 2]",16,24,24,0,none,"[2, 0, 2, 4, 2, 0, 2, 2, 2, 0]",16,24,24,0,none,"[2, 2, 4, 4, 2, 2, 0, 4, 4, 2]",26,14,14,0,none,"[2, 4, 4, 2, 4, 4, 2, 4, 4, 0]",30,10,10,0
llama-3-1-8b,p90_climate_cn_neutral_3,90,cn,neutral,climate,6,10,40,120,146,True,False,0.39981,"[16, 20, 18, 10, 12, 14, 18, 14, 16, 8]",none,"[4, 2, 0, 4, 2, 4, 4, 2, 2, 2]",26,14,14,0,none,"[2, 4, 4, 2, 4, 4, 0, 0, 4, 2]",26,14,14,0,none,"[2, 2, 2, 0, 2, 4, 4, 4, 2, 0]",22,18,18,0,none,"[4, 4, 4, 0, 4, 0, 4, 4, 4, 4]",32,8,8,0,none,"[2, 4, 4, 4, 0, 0, 2, 2, 2, 0]",20,20,20,0,none,"[2, 4, 4, 0, 0, 2, 4, 2, 2, 0]",20,20,20,0
llama-3-1-8b,p90_climate_cn_neutral_4,90,cn,neutral,climate,6,10,40,120,140,True,False,0.658426,"[10, 14, 8, 12, 16, 18, 16, 14, 14, 18]",none,"[2, 4, 0, 4, 2, 4, 2, 2, 4, 2]",26,14,14,0,none,"[2, 2, 2, 4, 2, 4, 4, 4, 0, 4]",28,12,12,0,none,"[4, 2, 2, 2, 4, 2, 2, 4, 2, 4]",28,12,12,0,none,"[0, 4, 2, 2, 2, 2, 4, 2, 4, 4]",26,14,14,0,none,"[2, 2, 0, 0, 2, 2, 2, 0, 2, 0]",12,28,28,0,none,"[0, 0, 2, 0, 4, 4, 2, 2, 2, 4]",20,20,20,0
llama-3-1-8b,p90_climate_cn_neutral_5,90,cn,neutral,climate,6,10,40,120,132,True,False,0.456746,"[16, 12, 8, 10, 12, 12, 12, 16, 18, 16]",none,"[2, 0, 0, 0, 0, 2, 4, 0, 4, 4]",16,24,24,0,none,"[2, 2, 2, 0, 0, 4, 2, 2, 2, 2]",18,22,22,0,none,"[2, 2, 2, 2, 2, 4, 2, 4, 4, 4]",28,12,12,0,none,"[4, 4, 2, 2, 4, 0, 2, 2, 2, 4]",26,14,14,0,none,"[2, 4, 0, 2, 4, 2, 0, 4, 2, 2]",22,18,18,0,none,"[4, 0, 2, 4, 2, 0, 2, 4, 4, 0]",22,18,18,0
llama-3-1-8b,p90_climate_cn_neutral_6,90,cn,neutral,climate,6,10,40,120,134,True,False,0.171974,"[10, 16, 18, 20, 12, 14, 8, 18, 10, 8]",none,"[0, 2, 4, 4, 4, 0, 2, 2, 2, 0]",20,20,20,0,none,"[2, 2, 2, 4, 2, 2, 2, 4, 0, 0]",20,20,20,0,none,"[4, 4, 4, 4, 0, 2, 0, 4, 4, 2]",28,12,12,0,none,"[2, 2, 4, 2, 2, 2, 2, 2, 4, 2]",24,16,16,0,none,"[2, 4, 4, 2, 2, 4, 0, 2, 0, 4]",24,16,16,0,none,"[0, 2, 0, 4, 2, 4, 2, 4, 0, 0]",18,22,22,0
llama-3-1-8b,p90_climate_cn_neutral_7,90,cn,neutral,climate,6,10,40,120,146,True,False,0.138416,"[16, 14, 12, 14, 14, 12, 12, 14, 14, 24]",none,"[2, 0, 0, 0, 2, 0, 2, 2, 2, 4]",14,26,26,0,none,"[2, 4, 4, 2, 2, 0, 0, 4, 4, 4]",26,14,14,0,none,"[4, 4, 0, 2, 4, 2, 0, 2, 2, 4]",24,16,16,0,none,"[2, 4, 4, 4, 2, 4, 2, 2, 2, 4]",30,10,10,0,none,"[2, 2, 2, 4, 0, 4, 4, 2, 4, 4]",28,12,12,0,none,"[4, 0, 2, 2, 4, 2, 4, 2, 0, 4]",24,16,16,0
llama-3-1-8b,p90_climate_cn_neutral_8,90,cn,neutral,climate,6,10,40,120,168,True,False,0.639646,"[14, 12, 14, 18, 20, 18, 16, 22, 20, 14]",none,"[2, 2, 0, 2, 2, 2, 2, 4, 4, 4]",24,16,16,0,none,"[2, 2, 0, 4, 4, 4, 4, 2, 4, 4]",30,10,10,0,none,"[4, 2, 4, 4, 4, 4, 2, 4, 4, 0]",32,8,8,0,none,"[4, 2, 2, 4, 4, 2, 2, 4, 2, 2]",28,12,12,0,none,"[0, 2, 4, 2, 4, 4, 4, 4, 2, 4]",30,10,10,1,none,"[2, 2, 4, 2, 2, 2, 2, 4, 4, 0]",24,16,16,0
llama-3-1-8b,p90_climate_cn_neutral_9,90,cn,neutral,climate,6,10,40,120,156,True,False,0.214791,"[16, 14, 12, 16, 18, 12, 18, 16, 16, 18]",none,"[4, 2, 0, 4, 4, 2, 4, 4, 2, 2]",28,12,12,0,none,"[2, 4, 4, 2, 0, 4, 4, 2, 2, 4]",28,12,12,0,none,"[0, 4, 0, 2, 2, 2, 0, 2, 4, 4]",20,20,20,0,none,"[4, 2, 2, 0, 4, 0, 2, 4, 4, 2]",24,16,16,0,none,"[2, 0, 4, 4, 4, 2, 4, 2, 2, 2]",26,14,14,0,none,"[4, 2, 2, 4, 4, 2, 4, 2, 2, 4]",30,10,10,0
