model,game_id,treatment_loss_prob,language,personality_condition,framing,n_players,n_rounds,endowment,target,group_total,reached_target,loss_triggered,random_draw,round_totals,agent1_personality,agent1_contributions,agent1_total,agent1_savings,agent1_payoff,agent1_parse_fallbacks,agent2_personality,agent2_contributions,agent2_total,agent2_savings,agent2_payoff,agent2_parse_fallbacks,agent3_personality,agent3_contributions,agent3_total,agent3_savings,agent3_payoff,agent3_parse_fallbacks,agent4_personality,agent4_contributions,agent4_total,agent4_savings,agent4_payoff,agent4_parse_fallbacks,agent5_personality,agent5_contributions,agent5_total,agent5_savings,agent5_payoff,agent5_parse_fallbacks,agent6_personality,agent6_contributions,agent6_total,agent6_savings,agent6_payoff,agent6_parse_fallbacks
gemma2-9b-it,p10_climate_ar_neutral_0,10,ar,neutral,climate,6,10,40,120,162,True,False,0.257761,"[6, 10, 12, 16, 18, 22, 22, 18, 18, 20]",none,"[2, 2, 2, 4, 4, 4, 4, 0, 4, 2]",28,12,12,0,none,"[0, 2, 4, 4, 4, 4, 4, 4, 4, 4]",34,6,6,1,none,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 4]",20,20,20,1,none,"[2, 2, 0, 2, 2, 4, 4, 4, 4, 2]",26,14,14,0,none,"[0, 0, 2, 2, 2, 4, 4, 4, 0, 4]",22,18,18,2,none,"[2, 2, 2, 2, 4, 4, 4, 4, 4, 4]",32,8,8,0
gemma2-9b-it,p10_climate_ar_neutral_1,10,ar,neutral,climate,6,10,40,120,138,True,False,0.955307,"[8, 8, 12, 14, 14, 16, 18, 18, 12, 18]",none,"[0, 2, 2, 4, 4, 4, 4, 2, 4, 4]",30,10,10,1,none,"[2, 0, 2, 2, 2, 2, 2, 4, 2, 0]",18,22,22,2,none,"[0, 2, 2, 2, 2, 4, 4, 4, 0, 4]",24,16,16,1,none,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]",22,18,18,0,none,"[2, 0, 2, 2, 2, 2, 2, 2, 4, 4]",22,18,18,2,none,"[2, 2, 2, 2, 2, 2, 4, 4, 0, 2]",22,18,18,0
gemma2-9b-it,p10_climate_ar_neutral_2,10,ar,neutral,climate,6,10,40,120,150,True,False,0.745755,"[2, 8, 14, 10, 14, 16, 20, 20, 22, 24]",none,"[0, 0, 2, 2, 4, 4, 4, 4, 4, 4]",28,12,12,2,none,"[0, 0, 2, 2, 0, 2, 2, 4, 4, 4]",20,20,20,3,none,"[2, 2, 2, 2, 2, 4, 4, 4, 4, 4]",30,10,10,1,none,"[0, 2, 2, 2, 2, 2, 2, 0, 4, 4]",20,20,20,2,none,"[0, 2, 2, 2, 2, 2, 4, 4, 4, 4]",26,14,14,1,none,"[0, 2, 4, 0, 4, 2, 4, 4, 2, 4]",26,14,14,2
gemma2-9b-it,p10_climate_ar_neutral_3,10,ar,neutral,climate,6,10,40,120,164,True,False,0.801871,"[0, 6, 14, 14, 18, 18, 22, 24, 24, 24]",none,"[0, 0, 2, 0, 2, 2, 4, 4, 4, 4]",22,18,18,3,none,"[0, 2, 2, 2, 2, 2, 4, 4, 4, 4]",26,14,14,1,none,"[0, 0, 2, 4, 4, 4, 4, 4, 4, 4]",30,10,10,2,none,"[0, 0, 2, 2, 2, 2, 2, 4, 4, 4]",22,18,18,2,none,"[0, 2, 4, 4, 4, 4, 4, 4, 4, 4]",34,6,6,1,none,"[0, 2, 2, 2, 4, 4, 4, 4, 4, 4]",30,10,10,1
gemma2-9b-it,p10_climate_ar_neutral_4,10,ar,neutral,climate,6,10,40,120,146,True,False,0.747763,"[6, 10, 14, 12, 12, 18, 18, 18, 20, 18]",none,"[2, 2, 2, 2, 0, 4, 2, 2, 4, 0]",20,20,20,1,none,"[2, 2, 2, 2, 2, 2, 4, 4, 4, 4]",28,12,12,1,none,"[0, 0, 4, 2, 2, 2, 4, 0, 4, 2]",20,20,20,3,none,"[0, 2, 2, 2, 2, 4, 4, 4, 4, 4]",28,12,12,1,none,"[0, 2, 2, 2, 2, 2, 2, 4, 0, 4]",20,20,20,2,none,"[2, 2, 2, 2, 4, 4, 2, 4, 4, 4]",30,10,10,0
gemma2-9b-it,p10_climate_ar_neutral_5,10,ar,neutral,climate,6,10,40,120,158,True,False,0.200724,"[10, 10, 12, 10, 16, 22, 20, 24, 18, 16]",none,"[2, 0, 0, 0, 4, 4, 2, 4, 2, 0]",18,22,22,4,none,"[2, 2, 2, 2, 2, 2, 2, 4, 4, 4]",26,14,14,0,none,"[2, 2, 2, 4, 2, 4, 4, 4, 0, 4]",28,12,12,1,none,"[2, 2, 4, 0, 2, 4, 4, 4, 4, 4]",30,10,10,1,none,"[0, 2, 2, 2, 4, 4, 4, 4, 4, 4]",30,10,10,1,none,"[2, 2, 2, 2, 2, 4, 4, 4, 4, 0]",26,14,14,1
gemma2-9b-it,p10_climate_ar_neutral_6,10,ar,neutral,climate,6,10,40,120,140,True,False,0.691128,"[4, 12, 12, 18, 16, 10, 16, 22, 16, 14]",none,"[0, 2, 4, 4, 4, 0, 4, 4, 4, 4]",30,10,10,1,none,"[0, 2, 2, 4, 4, 2, 4, 4, 0, 0]",22,18,18,3,none,"[2, 2, 2, 2, 2, 2, 0, 2, 0, 2]",16,24,24,2,none,"[0, 2, 0, 2, 2, 4, 4, 4, 4, 0]",22,18,18,3,none,"[0, 2, 2, 4, 0, 0, 2, 4, 4, 4]",22,18,18,2,none,"[2, 2, 2, 2, 4, 2, 2, 4, 4, 4]",28,12,12,0
gemma2-9b-it,p10_climate_ar_neutral_7,10,ar,neutral,climate,6,10,40,120,108,False,False,0.128306,"[6, 8, 10, 12, 12, 10, 14, 12, 12, 12]",none,"[2, 0, 2, 2, 2, 2, 2, 2, 2, 2]",18,22,22,1,none,"[0, 0, 2, 2, 2, 2, 4, 2, 2, 2]",18,22,22,2,none,"[0, 2, 0, 2, 2, 0, 2, 2, 2, 2]",14,26,26,3,none,"[0, 2, 2, 2, 2, 4, 2, 2, 2, 2]",20,20,20,1,none,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,20,20,1,none,"[2, 2, 2, 2, 2, 0, 2, 2, 2, 2]",18,22,22,1
gemma2-9b-it,p10_climate_ar_neutral_8,10,ar,neutral,climate,6,10,40,120,110,False,False,0.147885,"[6, 10, 12, 10, 12, 12, 10, 14, 12, 12]",none,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 2]",18,22,22,1,none,"[0, 2, 2, 0, 2, 2, 2, 2, 2, 2]",16,24,24,2,none,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]",22,18,18,0,none,"[2, 2, 2, 2, 2, 2, 0, 2, 2, 2]",18,22,22,1,none,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 0]",16,24,24,2,none,"[2, 0, 2, 2, 2, 2, 2, 4, 2, 2]",20,20,20,1
gemma2-9b-it,p10_climate_ar_neutral_9,10,ar,neutral,climate,6,10,40,120,156,True,False,0.674085,"[10, 10, 14, 14, 16, 16, 18, 20, 18, 20]",none,"[0, 0, 2, 2, 2, 4, 2, 4, 4, 4]",24,16,16,2,none,"[2, 2, 2, 2, 2, 2, 2, 4, 0, 2]",20,20,20,0,none,"[2, 0, 2, 2, 4, 2, 4, 2, 4, 4]",26,14,14,1,none,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,20,20,0,none,"[4, 4, 4, 4, 2, 2, 4, 4, 4, 4]",36,4,4,1,none,"[0, 2, 2, 2, 4, 4, 4, 4, 4, 4]",30,10,10,1
