model,game_id,treatment_loss_prob,language,personality_condition,framing,n_players,n_rounds,endowment,target,group_total,reached_target,loss_triggered,random_draw,round_totals,agent1_personality,agent1_contributions,agent1_total,agent1_savings,agent1_payoff,agent1_parse_fallbacks,agent2_personality,agent2_contributions,agent2_total,agent2_savings,agent2_payoff,agent2_parse_fallbacks,agent3_personality,agent3_contributions,agent3_total,agent3_savings,agent3_payoff,agent3_parse_fallbacks,agent4_personality,agent4_contributions,agent4_total,agent4_savings,agent4_payoff,agent4_parse_fallbacks,agent5_personality,agent5_contributions,agent5_total,agent5_savings,agent5_payoff,agent5_parse_fallbacks,agent6_personality,agent6_contributions,agent6_total,agent6_savings,agent6_payoff,agent6_parse_fallbacks
gemma2-9b-it,p50_climate_vn_neutral_0,50,vn,neutral,climate,6,10,40,120,160,True,False,0.820583,"[12, 16, 16, 12, 18, 18, 12, 18, 20, 18]",none,"[4, 4, 2, 2, 4, 4, 2, 2, 4, 4]",32,8,8,0,none,"[0, 2, 4, 2, 2, 4, 2, 2, 2, 4]",24,16,16,1,none,"[2, 2, 2, 2, 2, 4, 2, 4, 4, 2]",26,14,14,0,none,"[2, 2, 2, 2, 4, 2, 2, 4, 2, 2]",24,16,16,0,none,"[2, 4, 4, 2, 4, 2, 2, 2, 4, 4]",30,10,10,0,none,"[2, 2, 2, 2, 2, 2, 2, 4, 4, 2]",24,16,16,0
gemma2-9b-it,p50_climate_vn_neutral_1,50,vn,neutral,climate,6,10,40,120,156,True,False,0.746815,"[14, 20, 18, 14, 14, 14, 18, 20, 10, 14]",none,"[2, 4, 4, 2, 2, 2, 4, 2, 4, 4]",30,10,10,0,none,"[2, 4, 4, 2, 4, 2, 4, 4, 0, 4]",30,10,10,0,none,"[4, 2, 2, 2, 2, 4, 4, 4, 2, 0]",26,14,14,0,none,"[2, 2, 2, 2, 2, 2, 2, 2, 4, 0]",20,20,20,0,none,"[2, 4, 4, 4, 2, 2, 2, 4, 0, 2]",26,14,14,0,none,"[2, 4, 2, 2, 2, 2, 2, 4, 0, 4]",24,16,16,0
gemma2-9b-it,p50_climate_vn_neutral_2,50,vn,neutral,climate,6,10,40,120,166,True,False,0.639832,"[12, 16, 20, 18, 24, 24, 12, 20, 8, 12]",none,"[2, 2, 4, 4, 4, 4, 2, 4, 4, 0]",30,10,10,0,none,"[2, 2, 4, 2, 4, 4, 4, 2, 0, 2]",26,14,14,0,none,"[2, 2, 2, 4, 4, 4, 0, 4, 0, 4]",26,14,14,0,none,"[2, 2, 2, 2, 4, 4, 0, 4, 0, 0]",20,20,20,0,none,"[2, 4, 4, 2, 4, 4, 4, 4, 0, 2]",30,10,10,0,none,"[2, 4, 4, 4, 4, 4, 2, 2, 4, 4]",34,6,6,0
gemma2-9b-it,p50_climate_vn_neutral_3,50,vn,neutral,climate,6,10,40,120,156,True,False,0.200889,"[12, 14, 18, 20, 18, 14, 16, 16, 16, 12]",none,"[2, 2, 2, 4, 2, 2, 2, 2, 4, 4]",26,14,14,0,none,"[2, 2, 2, 2, 2, 4, 2, 2, 4, 4]",26,14,14,0,none,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 0]",16,24,24,0,none,"[2, 2, 4, 4, 4, 2, 4, 4, 4, 2]",32,8,8,0,none,"[2, 2, 4, 4, 4, 2, 4, 2, 2, 0]",26,14,14,0,none,"[2, 4, 4, 4, 4, 2, 2, 4, 2, 2]",30,10,10,0
gemma2-9b-it,p50_climate_vn_neutral_4,50,vn,neutral,climate,6,10,40,120,162,True,False,0.312658,"[12, 14, 16, 18, 22, 22, 20, 4, 16, 18]",none,"[2, 4, 4, 4, 4, 4, 4, 2, 4, 4]",36,4,4,0,none,"[2, 2, 2, 2, 4, 4, 2, 0, 4, 4]",26,14,14,0,none,"[2, 2, 2, 4, 4, 4, 4, 2, 4, 0]",28,12,12,0,none,"[2, 2, 2, 2, 2, 2, 4, 0, 0, 2]",18,22,22,0,none,"[2, 2, 2, 2, 4, 4, 4, 0, 0, 4]",24,16,16,0,none,"[2, 2, 4, 4, 4, 4, 2, 0, 4, 4]",30,10,10,0
gemma2-9b-it,p50_climate_vn_neutral_5,50,vn,neutral,climate,6,10,40,120,188,True,False,0.338656,"[12, 14, 14, 16, 18, 20, 22, 24, 24, 24]",none,"[2, 2, 2, 2, 2, 2, 4, 4, 4, 4]",28,12,12,0,none,"[2, 2, 2, 2, 2, 4, 4, 4, 4, 4]",30,10,10,0,none,"[2, 2, 2, 2, 4, 2, 4, 4, 4, 4]",30,10,10,0,none,"[2, 2, 2, 2, 2, 4, 4, 4, 4, 4]",30,10,10,0,none,"[2, 2, 2, 4, 4, 4, 4, 4, 4, 4]",34,6,6,0,none,"[2, 4, 4, 4, 4, 4, 2, 4, 4, 4]",36,4,4,0
gemma2-9b-it,p50_climate_vn_neutral_6,50,vn,neutral,climate,6,10,40,120,164,True,False,0.126842,"[14, 14, 14, 16, 22, 20, 18, 16, 18, 12]",none,"[2, 2, 2, 2, 4, 4, 4, 4, 2, 2]",28,12,12,0,none,"[4, 4, 4, 4, 4, 4, 2, 4, 4, 4]",38,2,2,0,none,"[2, 2, 2, 2, 2, 2, 4, 2, 2, 0]",20,20,20,0,none,"[2, 2, 2, 2, 4, 4, 4, 0, 4, 2]",26,14,14,0,none,"[2, 2, 2, 4, 4, 2, 2, 4, 4, 4]",30,10,10,0,none,"[2, 2, 2, 2, 4, 4, 2, 2, 2, 0]",22,18,18,0
gemma2-9b-it,p50_climate_vn_neutral_7,50,vn,neutral,climate,6,10,40,120,164,True,False,0.493802,"[12, 14, 18, 18, 18, 16, 16, 22, 20, 10]",none,"[2, 4, 2, 4, 4, 2, 2, 4, 0, 0]",24,16,16,0,none,"[2, 2, 4, 4, 2, 2, 2, 4, 4, 0]",26,14,14,0,none,"[2, 2, 4, 4, 2, 2, 2, 2, 4, 4]",28,12,12,0,none,"[2, 2, 2, 2, 2, 2, 2, 4, 4, 0]",22,18,18,0,none,"[2, 2, 2, 2, 4, 4, 4, 4, 4, 4]",32,8,8,0,none,"[2, 2, 4, 2, 4, 4, 4, 4, 4, 2]",32,8,8,0
gemma2-9b-it,p50_climate_vn_neutral_8,50,vn,neutral,climate,6,10,40,120,176,True,False,0.223985,"[12, 12, 20, 20, 20, 22, 22, 6, 22, 20]",none,"[2, 2, 4, 4, 4, 4, 4, 0, 2, 4]",30,10,10,0,none,"[2, 2, 2, 2, 4, 2, 4, 0, 4, 4]",26,14,14,0,none,"[2, 2, 4, 2, 2, 4, 4, 2, 4, 4]",30,10,10,0,none,"[2, 2, 4, 4, 2, 4, 2, 0, 4, 4]",28,12,12,0,none,"[2, 2, 4, 4, 4, 4, 4, 2, 4, 4]",34,6,6,0,none,"[2, 2, 2, 4, 4, 4, 4, 2, 4, 0]",28,12,12,0
gemma2-9b-it,p50_climate_vn_neutral_9,50,vn,neutral,climate,6,10,40,120,158,True,False,0.008315,"[10, 12, 16, 18, 22, 18, 24, 14, 10, 14]",none,"[2, 2, 2, 4, 4, 2, 4, 4, 4, 2]",30,10,10,0,none,"[2, 2, 2, 2, 4, 4, 4, 2, 2, 4]",28,12,12,0,none,"[2, 2, 4, 4, 4, 4, 4, 4, 2, 2]",32,8,8,0,none,"[0, 2, 4, 4, 4, 2, 4, 4, 0, 0]",24,16,16,1,none,"[2, 2, 2, 2, 4, 4, 4, 0, 0, 4]",24,16,16,0,none,"[2, 2, 2, 2, 2, 2, 4, 0, 2, 2]",20,20,20,0
