model,game_id,treatment,language,personality_condition,society,n_players,n_periods,endowment,mpcr,mean_contribution,mean_contribution_by_period,antisocial_punishment_total,agent1_personality,agent1_contributions,agent1_total_contributed,agent1_total_earnings,agent1_contrib_fallbacks,agent1_punish_fallbacks,agent2_personality,agent2_contributions,agent2_total_contributed,agent2_total_earnings,agent2_contrib_fallbacks,agent2_punish_fallbacks,agent3_personality,agent3_contributions,agent3_total_contributed,agent3_total_earnings,agent3_contrib_fallbacks,agent3_punish_fallbacks,agent4_personality,agent4_contributions,agent4_total_contributed,agent4_total_earnings,agent4_contrib_fallbacks,agent4_punish_fallbacks
gemma2-9b-it,N_ar_neutral_0,N,ar,neutral,none,4,10,20,0.4,8.0,"[0.0, 4.25, 7.5, 11.75, 11.75, 6.75, 8.75, 9.25, 12.5, 7.5]",0.0,none,"[0, 0, 0, 15, 5, 12, 15, 10, 15, 5]",77,251.0,3,0,none,"[0, 5, 0, 10, 12, 15, 10, 10, 10, 0]",72,256.0,3,0,none,"[0, 2, 15, 10, 15, 0, 0, 10, 15, 10]",77,251.0,3,0,none,"[0, 10, 15, 12, 15, 0, 10, 7, 10, 15]",94,234.0,2,0
gemma2-9b-it,N_ar_neutral_1,N,ar,neutral,none,4,10,20,0.4,10.575,"[2.5, 9.25, 10.0, 7.5, 11.75, 11.25, 14.5, 13.0, 13.0, 13.0]",0.0,none,"[5, 10, 15, 15, 10, 10, 15, 15, 15, 10]",120,249.2,0,0,none,"[0, 15, 0, 0, 10, 10, 10, 15, 10, 15]",85,284.2,3,0,none,"[0, 0, 15, 0, 12, 10, 18, 12, 15, 12]",94,275.2,2,0,none,"[5, 12, 10, 15, 15, 15, 15, 10, 12, 15]",124,245.2,0,0
gemma2-9b-it,N_ar_neutral_2,N,ar,neutral,none,4,10,20,0.4,9.8,"[7.0, 8.25, 4.5, 10.0, 9.5, 9.0, 12.25, 12.25, 12.75, 12.5]",0.0,none,"[8, 15, 0, 10, 12, 10, 10, 10, 15, 10]",100,256.8,1,0,none,"[10, 0, 0, 8, 8, 8, 12, 12, 16, 10]",84,272.8,2,0,none,"[0, 10, 0, 12, 18, 8, 12, 15, 10, 15]",100,256.8,2,0,none,"[10, 8, 18, 10, 0, 10, 15, 12, 10, 15]",108,248.8,1,0
gemma2-9b-it,N_ar_neutral_3,N,ar,neutral,none,4,10,20,0.4,11.675,"[7.5, 13.75, 12.25, 13.75, 8.75, 11.75, 11.75, 12.25, 13.75, 11.25]",0.0,none,"[5, 10, 15, 15, 10, 12, 10, 15, 15, 10]",117,269.8,0,0,none,"[10, 15, 10, 15, 15, 20, 15, 10, 10, 10]",130,256.8,1,0,none,"[5, 15, 12, 10, 10, 0, 10, 12, 15, 10]",99,287.8,1,0,none,"[10, 15, 12, 15, 0, 15, 12, 12, 15, 15]",121,265.8,1,0
gemma2-9b-it,N_ar_neutral_4,N,ar,neutral,none,4,10,20,0.4,11.425,"[5.0, 12.5, 12.0, 9.25, 13.0, 13.5, 12.75, 12.5, 13.25, 10.5]",0.0,none,"[5, 15, 8, 15, 10, 15, 10, 15, 18, 12]",123,259.8,0,0,none,"[10, 10, 15, 0, 15, 12, 10, 10, 20, 12]",114,268.8,1,0,none,"[0, 15, 10, 10, 12, 15, 18, 15, 15, 10]",120,262.8,1,0,none,"[5, 10, 15, 12, 15, 12, 13, 10, 0, 8]",100,282.8,1,0
gemma2-9b-it,N_ar_neutral_5,N,ar,neutral,none,4,10,20,0.4,8.925,"[6.25, 7.5, 9.25, 6.25, 9.25, 2.5, 11.75, 12.5, 15.25, 8.75]",0.0,none,"[10, 15, 10, 15, 15, 10, 12, 15, 15, 10]",127,215.8,0,0,none,"[10, 15, 15, 0, 0, 0, 15, 10, 18, 15]",98,244.8,3,0,none,"[0, 0, 0, 10, 10, 0, 10, 15, 10, 0]",55,287.8,4,0,none,"[5, 0, 12, 0, 12, 0, 10, 10, 18, 10]",77,265.8,3,0
gemma2-9b-it,N_ar_neutral_6,N,ar,neutral,none,4,10,20,0.4,9.425,"[3.75, 6.75, 12.5, 5.0, 11.75, 8.5, 11.25, 12.5, 13.0, 9.25]",0.0,none,"[0, 5, 12, 0, 10, 0, 10, 10, 15, 12]",74,276.8,3,0,none,"[5, 0, 8, 10, 10, 15, 10, 15, 10, 0]",83,267.8,2,0,none,"[0, 10, 15, 10, 12, 7, 15, 15, 12, 10]",106,244.8,1,0,none,"[10, 12, 15, 0, 15, 12, 10, 10, 15, 15]",114,236.8,1,0
gemma2-9b-it,N_ar_neutral_7,N,ar,neutral,none,4,10,20,0.4,10.1,"[8.75, 8.25, 8.0, 8.75, 12.5, 11.5, 9.25, 12.25, 11.25, 10.5]",0.0,none,"[10, 10, 0, 0, 10, 10, 15, 10, 15, 10]",90,271.6,2,0,none,"[10, 8, 12, 15, 10, 12, 0, 12, 0, 10]",89,272.6,2,0,none,"[5, 0, 10, 12, 15, 12, 10, 12, 15, 10]",101,260.6,1,0,none,"[10, 15, 10, 8, 15, 12, 12, 15, 15, 12]",124,237.6,0,0
gemma2-9b-it,N_ar_neutral_8,N,ar,neutral,none,4,10,20,0.4,9.85,"[5.0, 7.5, 12.0, 8.75, 8.75, 8.75, 9.25, 13.5, 12.5, 12.5]",0.0,none,"[0, 10, 15, 10, 0, 10, 10, 15, 10, 15]",95,262.6,2,0,none,"[10, 0, 15, 10, 15, 10, 0, 14, 12, 15]",101,256.6,2,0,none,"[10, 15, 0, 0, 10, 0, 15, 15, 18, 10]",93,264.6,3,0,none,"[0, 5, 18, 15, 10, 15, 12, 10, 10, 10]",105,252.6,1,0
gemma2-9b-it,N_ar_neutral_9,N,ar,neutral,none,4,10,20,0.4,11.275,"[5.0, 14.5, 9.25, 11.75, 15.0, 10.5, 10.0, 10.0, 12.5, 14.25]",0.0,none,"[0, 18, 15, 10, 12, 15, 15, 15, 10, 15]",125,255.4,1,0,none,"[10, 15, 0, 10, 15, 0, 10, 15, 15, 12]",102,278.4,2,0,none,"[10, 15, 10, 12, 15, 12, 0, 0, 10, 15]",99,281.4,1,0,none,"[0, 10, 12, 15, 18, 15, 15, 10, 15, 15]",125,255.4,1,0
