model,game_id,treatment_loss_prob,language,personality_condition,framing,n_players,n_rounds,endowment,target,group_total,reached_target,loss_triggered,random_draw,round_totals,agent1_personality,agent1_contributions,agent1_total,agent1_savings,agent1_payoff,agent1_parse_fallbacks,agent2_personality,agent2_contributions,agent2_total,agent2_savings,agent2_payoff,agent2_parse_fallbacks,agent3_personality,agent3_contributions,agent3_total,agent3_savings,agent3_payoff,agent3_parse_fallbacks,agent4_personality,agent4_contributions,agent4_total,agent4_savings,agent4_payoff,agent4_parse_fallbacks,agent5_personality,agent5_contributions,agent5_total,agent5_savings,agent5_payoff,agent5_parse_fallbacks,agent6_personality,agent6_contributions,agent6_total,agent6_savings,agent6_payoff,agent6_parse_fallbacks
qwen25-7b-instruct,p10_climate_cn_neutral_0,10,cn,neutral,climate,6,10,40,120,186,True,False,0.880014,"[12, 18, 20, 22, 22, 20, 22, 12, 22, 16]",none,"[2, 4, 4, 4, 4, 4, 4, 0, 4, 4]",34,6,6,0,none,"[2, 2, 2, 4, 4, 4, 4, 2, 4, 4]",32,8,8,0,none,"[2, 4, 4, 4, 4, 4, 4, 2, 4, 4]",36,4,4,0,none,"[2, 2, 2, 4, 2, 2, 2, 4, 4, 0]",24,16,16,0,none,"[2, 4, 4, 4, 4, 2, 4, 0, 2, 0]",26,14,14,0,none,"[2, 2, 4, 2, 4, 4, 4, 4, 4, 4]",34,6,6,0
qwen25-7b-instruct,p10_climate_cn_neutral_1,10,cn,neutral,climate,6,10,40,120,188,True,False,0.796648,"[14, 20, 24, 22, 20, 22, 18, 18, 18, 12]",none,"[2, 4, 4, 2, 4, 2, 2, 0, 0, 0]",20,20,20,0,none,"[2, 2, 4, 4, 4, 4, 4, 4, 4, 0]",32,8,8,0,none,"[2, 2, 4, 4, 4, 4, 4, 4, 4, 0]",32,8,8,0,none,"[2, 4, 4, 4, 4, 4, 2, 4, 4, 4]",36,4,4,0,none,"[2, 4, 4, 4, 2, 4, 4, 4, 4, 4]",36,4,4,0,none,"[4, 4, 4, 4, 2, 4, 2, 2, 2, 4]",32,8,8,0
qwen25-7b-instruct,p10_climate_cn_neutral_2,10,cn,neutral,climate,6,10,40,120,180,True,False,0.792511,"[14, 16, 18, 16, 22, 22, 18, 18, 22, 14]",none,"[2, 2, 2, 2, 4, 2, 2, 4, 4, 0]",24,16,16,0,none,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 0]",36,4,4,0,none,"[2, 2, 2, 2, 4, 4, 4, 4, 4, 2]",30,10,10,0,none,"[2, 4, 4, 4, 4, 4, 4, 2, 4, 4]",36,4,4,0,none,"[2, 2, 4, 2, 2, 4, 0, 2, 4, 4]",26,14,14,0,none,"[2, 2, 2, 2, 4, 4, 4, 2, 2, 4]",28,12,12,0
qwen25-7b-instruct,p10_climate_cn_neutral_3,10,cn,neutral,climate,6,10,40,120,182,True,False,0.996563,"[14, 18, 22, 16, 20, 20, 20, 18, 16, 18]",none,"[2, 4, 4, 4, 4, 4, 4, 2, 4, 4]",36,4,4,0,none,"[2, 4, 4, 2, 4, 2, 2, 2, 2, 2]",26,14,14,0,none,"[4, 2, 2, 2, 2, 4, 2, 4, 4, 4]",30,10,10,0,none,"[2, 2, 4, 2, 4, 4, 4, 4, 0, 4]",30,10,10,0,none,"[2, 2, 4, 2, 4, 2, 4, 2, 4, 2]",28,12,12,0,none,"[2, 4, 4, 4, 2, 4, 4, 4, 2, 2]",32,8,8,0
qwen25-7b-instruct,p10_climate_cn_neutral_4,10,cn,neutral,climate,6,10,40,120,174,True,False,0.8822,"[14, 16, 20, 18, 22, 24, 20, 10, 18, 12]",none,"[2, 4, 2, 4, 2, 4, 4, 0, 2, 4]",28,12,12,0,none,"[4, 2, 4, 2, 4, 4, 4, 0, 4, 2]",30,10,10,0,none,"[2, 2, 4, 2, 4, 4, 2, 4, 2, 0]",26,14,14,0,none,"[2, 4, 4, 2, 4, 4, 2, 4, 2, 2]",30,10,10,0,none,"[2, 2, 2, 4, 4, 4, 4, 2, 4, 4]",32,8,8,0,none,"[2, 2, 4, 4, 4, 4, 4, 0, 4, 0]",28,12,12,0
qwen25-7b-instruct,p10_climate_cn_neutral_5,10,cn,neutral,climate,6,10,40,120,176,True,False,0.550089,"[14, 18, 14, 22, 18, 20, 24, 18, 16, 12]",none,"[4, 2, 2, 2, 4, 4, 4, 2, 0, 0]",24,16,16,0,none,"[2, 4, 4, 4, 2, 4, 4, 4, 4, 0]",32,8,8,0,none,"[2, 2, 2, 4, 4, 2, 4, 4, 4, 4]",32,8,8,0,none,"[2, 4, 2, 4, 2, 2, 4, 2, 4, 2]",28,12,12,0,none,"[2, 4, 2, 4, 4, 4, 4, 4, 0, 4]",32,8,8,0,none,"[2, 2, 2, 4, 2, 4, 4, 2, 4, 2]",28,12,12,0
qwen25-7b-instruct,p10_climate_cn_neutral_6,10,cn,neutral,climate,6,10,40,120,178,True,False,0.625918,"[12, 14, 24, 18, 18, 20, 18, 20, 22, 12]",none,"[2, 4, 4, 4, 2, 4, 2, 4, 4, 0]",30,10,10,0,none,"[2, 2, 4, 2, 4, 4, 4, 4, 4, 4]",34,6,6,0,none,"[2, 2, 4, 2, 2, 4, 4, 4, 4, 2]",30,10,10,0,none,"[2, 2, 4, 4, 4, 2, 0, 2, 2, 0]",22,18,18,0,none,"[2, 2, 4, 4, 2, 4, 4, 2, 4, 4]",32,8,8,0,none,"[2, 2, 4, 2, 4, 2, 4, 4, 4, 2]",30,10,10,0
qwen25-7b-instruct,p10_climate_cn_neutral_7,10,cn,neutral,climate,6,10,40,120,206,True,False,0.618505,"[18, 22, 22, 20, 20, 18, 22, 22, 18, 24]",none,"[4, 4, 4, 4, 4, 2, 4, 2, 2, 4]",34,6,6,0,none,"[4, 4, 2, 4, 4, 4, 2, 4, 0, 4]",32,8,8,0,none,"[4, 4, 4, 4, 4, 2, 4, 4, 4, 4]",38,2,2,0,none,"[2, 4, 4, 2, 2, 4, 4, 4, 4, 4]",34,6,6,0,none,"[2, 2, 4, 2, 2, 2, 4, 4, 4, 4]",30,10,10,0,none,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 4]",38,2,2,0
qwen25-7b-instruct,p10_climate_cn_neutral_8,10,cn,neutral,climate,6,10,40,120,174,True,False,0.964909,"[12, 12, 18, 20, 22, 20, 20, 12, 16, 22]",none,"[2, 0, 4, 4, 4, 4, 0, 4, 4, 2]",28,12,12,0,none,"[2, 2, 2, 4, 4, 4, 4, 2, 2, 4]",30,10,10,0,none,"[2, 2, 4, 4, 4, 4, 4, 2, 4, 4]",34,6,6,0,none,"[2, 2, 4, 2, 4, 4, 4, 0, 0, 4]",26,14,14,0,none,"[2, 2, 2, 2, 2, 2, 4, 2, 2, 4]",24,16,16,0,none,"[2, 4, 2, 4, 4, 2, 4, 2, 4, 4]",32,8,8,0
qwen25-7b-instruct,p10_climate_cn_neutral_9,10,cn,neutral,climate,6,10,40,120,170,True,False,0.860876,"[14, 16, 18, 14, 20, 20, 20, 16, 20, 12]",none,"[2, 2, 4, 2, 4, 4, 4, 2, 4, 4]",32,8,8,0,none,"[2, 2, 2, 4, 2, 4, 4, 4, 4, 2]",30,10,10,0,none,"[4, 2, 2, 2, 4, 4, 2, 2, 2, 2]",26,14,14,0,none,"[2, 4, 4, 2, 4, 2, 4, 2, 4, 0]",28,12,12,0,none,"[2, 4, 4, 4, 2, 4, 4, 4, 2, 0]",30,10,10,0,none,"[2, 2, 2, 0, 4, 2, 2, 2, 4, 4]",24,16,16,0
